Id,SalePrice
1461,111544.59138861866
1462,158455.9576705057
1463,185514.83965677928
1464,200391.98980445712
1465,181450.58024290527
1466,170516.9996493436
1467,184266.0620848654
1468,165418.8338860354
1469,185440.5484002802
1470,120705.53593313463
1471,207309.54875067438
1472,98470.70082261105
1473,101076.26584266886
1474,170145.07210212562
1475,121940.63810108221
1476,368000.80824184575
1477,256869.9189686567
1478,287573.1357818567
1479,270865.96565980645
1480,470466.59401334805
1481,307171.8958336233
1482,216419.39175378316
1483,174694.92788871285
1484,173298.69407477803
1485,175680.92787441655
1486,203957.8253335353
1487,293498.16063213843
1488,247707.41553974897
1489,194472.42590405335
1490,227941.79610094512
1491,190637.99401648933
1492,95194.59755190063
1493,173305.98749543173
1494,307340.7120718061
1495,296318.3589464728
1496,236863.9587538377
1497,192150.8679647128
1498,162126.10993883287
1499,164559.8971182741
1500,159127.46559023028
1501,171904.40225368473
1502,150348.4592535654
1503,312584.90435745165
1504,234735.79760418663
1505,219878.51583447104
1506,199766.257782629
1507,261574.90342629465
1508,198579.15955998076
1509,165424.71365181374
1510,144318.37929862805
1511,148798.5403098686
1512,179530.45086314695
1513,151112.20062605804
1514,152624.91531287623
1515,226514.8936286131
1516,151671.98525649894
1517,171039.4070075352
1518,131016.55089123109
1519,220896.59209169954
1520,133114.94565962936
1521,135928.3573692242
1522,180957.1599754667
1523,116847.08945854465
1524,127196.64370863303
1525,123007.96593313359
1526,107933.93630303054
1527,111179.89068207316
1528,143394.89410388318
1529,151235.7907083379
1530,187766.6952279856
1531,108270.98642064322
1532,101035.1177461853
1533,164001.31259052173
1534,120328.91173308849
1535,146858.83048554714
1536,104740.70191950262
1537,68090.90053547942
1538,155047.87138834066
1539,206847.85932731238
1540,96490.28719433607
1541,132852.40399894697
1542,131863.3111649149
1543,203359.78216722445
1544,87082.46091477787
1545,109090.07879665072
1546,127441.84607590607
1547,118657.70186135764
1548,133059.0206596138
1549,110748.22570589211
1550,132328.384251425
1551,112883.10411249207
1552,136538.97606536944
1553,128472.45014420616
1554,124782.91263969759
1555,162079.07304682114
1556,85044.83100605701
1557,121544.07762406341
1558,104480.74439634552
1559,60614.965061630486
1560,146598.61851157487
1561,128250.93487012634
1562,127840.5323314685
1563,113738.58286066627
1564,183756.67976886505
1565,157630.0045864852
1566,232126.59622109172
1567,81783.95651107626
1568,207026.88597391368
1569,136741.47602026514
1570,135923.8675550278
1571,137554.45804416723
1572,149334.89757545642
1573,280191.45720971876
1574,120798.60311107754
1575,218870.01148121004
1576,255869.81040512305
1577,207839.11940362776
1578,149707.68610681972
1579,140457.89954970183
1580,197521.68862585977
1581,153659.54626099742
1582,125950.5037187701
1583,337105.6924166422
1584,218385.98914129724
1585,130820.45327690015
1586,69162.04518218925
1587,95728.948735895
1588,148455.87166102012
1589,103815.4350660197
1590,144900.1804421739
1591,98417.64854912448
1592,124297.81340051792
1593,123761.41403093866
1594,149554.36178328146
1595,100819.96862742366
1596,222308.28515503637
1597,168836.31149222562
1598,183958.15471146328
1599,166826.76190849446
1600,158866.24111752093
1601,71215.36004817007
1602,99475.1455935635
1603,70110.9088075917
1604,233012.09541937723
1605,256536.0473900639
1606,184311.63264508446
1607,176281.92227912621
1608,221935.25896567275
1609,194106.49461823134
1610,155686.0564058539
1611,137509.76611287962
1612,173078.86590421887
1613,165544.3366017442
1614,122749.01240156993
1615,102659.30949548353
1616,84356.1901300782
1617,104761.26991482294
1618,124868.0352660628
1619,139924.08596169707
1620,151567.41779327064
1621,140554.08447949664
1622,137496.73361695444
1623,284824.51795572
1624,207904.84793739603
1625,114115.1593298546
1626,177874.86615166752
1627,193732.92921800204
1628,305178.0399528397
1629,179342.9133654174
1630,386037.16435892746
1631,205209.9541508141
1632,231391.93812299997
1633,163978.89970510697
1634,188779.52300233234
1635,173966.418514542
1636,154692.59269372473
1637,194277.52952126943
1638,180686.26404532845
1639,193498.14557429226
1640,286598.4305277474
1641,188424.51714619793
1642,228890.64355353927
1643,212614.40115165207
1644,236751.888812639
1645,233460.1390844041
1646,163878.39009897487
1647,165079.2651147138
1648,131175.5123457094
1649,138015.11377260307
1650,115699.02447709089
1651,125119.20501148558
1652,100080.84020308785
1653,107703.25254006185
1654,160913.06215027094
1655,162260.65305543807
1656,159031.32740521597
1657,162085.93479709266
1658,157489.812930488
1659,130019.7897636849
1660,153035.17280242886
1661,496852.9730729115
1662,443742.5030256855
1663,390744.90586920595
1664,616463.0231519452
1665,306588.5695791253
1666,326064.1478333363
1667,376829.0452617327
1668,345180.31699518143
1669,303480.4729198267
1670,357736.0087121359
1671,259308.86060598213
1672,446669.5472267538
1673,287854.896341456
1674,252687.69921982443
1675,203505.7648238292
1676,199880.94442711285
1677,224305.92483937732
1678,489329.38074022206
1679,357746.490350045
1680,333843.2966411697
1681,258053.44545665474
1682,286569.4626077277
1683,194723.7965254203
1684,174875.25094404691
1685,177905.9366769179
1686,184252.13902939408
1687,169237.74596836706
1688,197811.68759717746
1689,194961.08313965792
1690,198730.78334963115
1691,183191.65302296262
1692,268458.7249272939
1693,159128.05215175395
1694,184815.21129602476
1695,164646.60016907167
1696,264568.25426666084
1697,174606.13155421382
1698,370204.4286894416
1699,339692.375029426
1700,235027.79547509586
1701,259983.80174632315
1702,262961.0492996638
1703,268953.5653285274
1704,310624.9033704482
1705,231227.03329178505
1706,492793.4170638878
1707,206710.9840980952
1708,203729.0441047518
1709,275668.30638900044
1710,221728.947502479
1711,267302.53573191736
1712,271825.69234319864
1713,282058.1652291149
1714,226120.69659482117
1715,196563.1525531203
1716,193826.83544541933
1717,173714.82526600585
1718,141271.68834792834
1719,200297.76282990855
1720,262677.11435506487
1721,155580.88571791857
1722,124851.34313502672
1723,153248.67769044865
1724,220929.4713206988
1725,232210.85376190502
1726,186661.3474619908
1727,156338.34494338004
1728,169373.62378396586
1729,167808.43690526386
1730,179311.69432408546
1731,129883.58349627153
1732,117302.89925328219
1733,113205.19964681871
1734,119992.91958714825
1735,127604.68303611828
1736,114614.80492354216
1737,328576.5841112196
1738,248017.97905123126
1739,289085.3535202951
1740,228523.12321159607
1741,206633.74164405002
1742,172714.12864535346
1743,176999.97570211897
1744,306115.9518181896
1745,191672.92748494798
1746,201671.08700562682
1747,227449.91025049897
1748,240043.80026071388
1749,148630.162653678
1750,127544.97815118164
1751,258357.2914063272
1752,118607.6283633733
1753,154375.65761320957
1754,201062.40541781232
1755,168282.10418015555
1756,137131.28445567947
1757,120290.97500814327
1758,156429.8081570104
1759,174891.27361092603
1760,166232.6120441194
1761,154537.01301070733
1762,192848.33181876177
1763,180290.08025039293
1764,111331.33028339953
1765,181631.93324704995
1766,194793.99724668727
1767,243834.81620238748
1768,146746.78688623745
1769,186292.2754581679
1770,147552.95361753806
1771,121206.78132580491
1772,141493.61213599186
1773,141911.50108073835
1774,144816.512268197
1775,139764.2028675029
1776,116953.34387432592
1777,109816.26263051409
1778,146668.3863472007
1779,103763.99948271574
1780,174338.11685683866
1781,132863.7476669396
1782,93231.98780824225
1783,137288.3246422367
1784,107500.01613172352
1785,121977.7368902991
1786,163826.4031117127
1787,171505.6505897108
1788,66600.29357780659
1789,111152.10637167515
1790,80169.25122135745
1791,185909.93473590363
1792,163163.5162652529
1793,133554.42406926167
1794,163340.00639484325
1795,136296.60190027262
1796,115979.10709770613
1797,114441.28815938967
1798,119105.99363059322
1799,113812.17481051377
1800,115688.99222763945
1801,127531.39956787352
1802,138935.55351620546
1803,157043.66842509943
1804,148439.14309436476
1805,144021.6473410198
1806,134259.18955317244
1807,136408.4786685116
1808,117210.59909424078
1809,114554.92583489275
1810,138312.4614978017
1811,93904.74783602856
1812,99516.90125676991
1813,125162.80708463458
1814,95511.74241079515
1815,59277.578298539294
1816,96725.32481388026
1817,103444.76550751698
1818,140019.80242705965
1819,119945.79691610941
1820,50855.88537052383
1821,122340.73431563308
1822,142343.80547843306
1823,40143.10422218162
1824,139942.6765056383
1825,132954.1276700523
1826,93479.98435380295
1827,92656.9374220134
1828,133258.97308654906
1829,127334.04563057762
1830,142869.9424931222
1831,150789.73532194784
1832,68499.83990780063
1833,138493.37955646627
1834,111396.07077673063
1835,122761.92332478554
1836,134640.2015693905
1837,81443.13037147053
1838,121140.0414049513
1839,107627.44698448566
1840,141691.54808635608
1841,128497.35328491568
1842,91339.61752507657
1843,125649.86705064223
1844,128748.57567863945
1845,141646.3196495746
1846,146254.85992388328
1847,158753.8954303376
1848,53003.146671984425
1849,103933.15702405467
1850,117149.05121998102
1851,164584.8874287034
1852,128872.73864563287
1853,134187.46373158533
1854,158044.0985871046
1855,139605.44266248768
1856,212096.47033459114
1857,138567.07542641574
1858,148988.0598065974
1859,122009.10867208103
1860,141651.83652099126
1861,120899.30560339325
1862,318693.3305766729
1863,300015.70953848644
1864,300015.70953848644
1865,345293.266290297
1866,345854.5990236651
1867,250336.16279625442
1868,322992.95153422205
1869,218235.99977206046
1870,241527.18307684798
1871,238830.07660649394
1872,172765.1437406501
1873,220028.9276465525
1874,149488.6747729761
1875,204196.56618645336
1876,199441.00737841558
1877,216691.7539298734
1878,198496.13004434927
1879,117560.24861590241
1880,144011.63692756268
1881,245020.40484459006
1882,254742.5551595439
1883,190562.46904695424
1884,199854.86385480931
1885,228641.54419596287
1886,286750.09003687813
1887,211247.77984366775
1888,304380.03114036814
1889,175091.53022850284
1890,121282.16713675574
1891,136751.14722084528
1892,106766.53661016513
1893,135766.20027128237
1894,127133.3280154716
1895,144441.5890434858
1896,140913.14344047068
1897,119513.9004041629
1898,117330.41279658886
1899,150329.87443501147
1900,144892.9742168794
1901,156825.59656191117
1902,130336.99440345501
1903,212011.04770985487
1904,132597.1829987008
1905,194758.68864905636
1906,139839.42493040283
1907,210215.54216664334
1908,119418.41622607916
1909,137372.28644830475
1910,130152.94570609462
1911,201071.90808743998
1912,332154.83071438916
1913,147722.52845782661
1914,55649.42821178341
1915,263610.06511961366
1916,68480.1456562755
1917,275195.33460169967
1918,138204.1561964668
1919,190654.17415313472
1920,157183.4052580397
1921,422611.82565870916
1922,322212.7914492351
1923,243193.0421604576
1924,212599.8201089753
1925,197399.41186848775
1926,393334.8699007791
1927,134716.8743513331
1928,157300.15208791592
