Id,SalePrice
1461,111572.35112597264
1462,150198.5812565458
1463,174800.1842598276
1464,196475.72730931867
1465,193502.66456677704
1466,170217.69078980846
1467,187839.80484251757
1468,165652.1351094099
1469,193018.71281251026
1470,118342.90650490313
1471,214150.2190842207
1472,105273.10982750685
1473,102156.36655503408
1474,166196.3219272275
1475,137186.06056150206
1476,348839.3847238462
1477,251564.7497888378
1478,284600.9286022987
1479,274197.2005747205
1480,510383.36215531896
1481,310457.60105450696
1482,214359.26874912082
1483,171270.3359232923
1484,173615.36073851134
1485,177949.58450285235
1486,199650.58230663778
1487,304301.4728810529
1488,251079.34856423875
1489,191152.7753051475
1490,217292.23615737492
1491,185849.6005710506
1492,96168.31310833963
1493,189026.3684672843
1494,310150.24562740047
1495,304393.6654657401
1496,233244.40095743295
1497,186977.26827427562
1498,166467.26316896762
1499,168684.41451919213
1500,157679.42238070915
1501,170533.143075067
1502,159499.33919728547
1503,289073.15743294905
1504,233078.70379788658
1505,221958.1369958369
1506,196737.81781680215
1507,253471.74018870087
1508,191239.47803658166
1509,157200.92496278754
1510,140174.4782813326
1511,147413.15320859992
1512,174788.96142369855
1513,137190.3185660581
1514,157700.9711394847
1515,214101.53219395538
1516,146445.231188968
1517,173853.0693766046
1518,139909.09370723518
1519,218922.55613820482
1520,127325.70939420542
1521,126013.95715579395
1522,188027.1952834197
1523,107471.41511030066
1524,119818.80198773916
1525,118980.49950637534
1526,109089.66938425491
1527,112803.17763823285
1528,142288.96949210414
1529,150892.4787292226
1530,183346.78601188457
1531,97150.5645746499
1532,96618.84779081575
1533,151662.60491360186
1534,124713.39574919098
1535,146801.98750463626
1536,100698.90131881455
1537,69615.42728643389
1538,147671.31789200212
1539,189053.26068024102
1540,95177.34891168743
1541,137578.57003527516
1542,131774.6687982648
1543,194569.90485936272
1544,84581.56877423295
1545,107702.11656192617
1546,136243.7239816435
1547,112275.90766560454
1548,123598.23714269676
1549,114566.72753673943
1550,124899.4582747581
1551,113811.51590281328
1552,125354.11011462202
1553,127271.27242674903
1554,127336.86049979426
1555,157356.33001867775
1556,89630.43499854676
1557,112504.95253111803
1558,115605.29018465066
1559,59069.6901811028
1560,147364.3011230674
1561,129426.62513897289
1562,136687.4551507343
1563,121583.63120991942
1564,177638.72781130573
1565,161212.1291409506
1566,239239.90322210846
1567,87115.54366564397
1568,210703.03783640635
1569,120966.12230199993
1570,146436.5187983398
1571,131221.53095727143
1572,142919.24036549905
1573,269113.6455889429
1574,130006.57188090168
1575,232407.9779580092
1576,253290.86398760817
1577,180671.70160122166
1578,143429.22286325553
1579,142207.61862416606
1580,201592.4311070501
1581,153716.4151418549
1582,127689.0199964931
1583,339471.78451684455
1584,218795.18792758472
1585,138399.27809329843
1586,77160.819313556
1587,103775.17899855779
1588,138604.28992265847
1589,106619.17056434727
1590,145157.3008591617
1591,98808.09707516458
1592,121592.32114355198
1593,130016.19221984906
1594,119700.15403054869
1595,104908.7234176191
1596,253551.9295612654
1597,198358.80086404373
1598,204928.49069069492
1599,175886.8093861593
1600,169635.67137207626
1601,69423.74472391249
1602,101388.28429500228
1603,64672.53753085533
1604,252881.0297151256
1605,260958.68725313473
1606,178630.1231039422
1607,193074.86753144447
1608,214882.2957685336
1609,190872.6983474137
1610,141008.71386226377
1611,138435.0088953029
1612,164983.56071209486
1613,165927.2909250484
