Id,SalePrice
1461,114881.97031312948
1462,162495.01691677276
1463,181445.65273703847
1464,199477.79456836949
1465,201361.93684867705
1466,167491.5399658192
1467,182064.68418294674
1468,160795.6712684793
1469,194294.64527196714
1470,120231.34361363594
1471,202431.28486601848
1472,99005.26664481543
1473,98357.28986589247
1474,152492.1578124917
1475,122919.55247527747
1476,360772.44792003307
1477,254884.81698447902
1478,288778.57838675624
1479,271746.4098714281
1480,461652.93443698104
1481,314454.48981473735
1482,219014.70932432226
1483,176397.71409029956
1484,168265.83887233672
1485,177245.17680560166
1486,200002.58484080128
1487,309373.97579587466
1488,241360.78219011295
1489,198194.84540692373
1490,228276.35323360533
1491,196345.00630926204
1492,90946.1576541038
1493,175499.89841476796
1494,293683.6114805911
1495,296136.1353254786
1496,235931.1984643285
1497,180179.16902166922
1498,162373.7775509344
1499,160228.7665571121
1500,152862.62139949095
1501,166372.71451153848
1502,147338.58809419838
1503,306677.60458396905
1504,238159.62376422225
1505,220934.06915704085
1506,189302.89069844587
1507,255836.4475582252
1508,190517.26989115213
1509,163578.4942653119
1510,141783.3686488969
1511,144514.76135764414
1512,179447.6023438799
1513,143719.9320223299
1514,147613.93778863756
1515,202899.76288197582
1516,145432.0526609698
1517,174436.61545474885
1518,133772.7142434745
1519,216561.78772237716
1520,130483.99599691722
1521,131918.31575596827
1522,177910.14325191197
1523,116248.74738115436
1524,120718.93440393898
1525,121480.85418990543
1526,113330.21554223828
1527,107527.17620477284
1528,142854.86225649086
1529,156686.65394882348
1530,193322.5686963959
1531,108176.72248444095
1532,94219.38829784619
1533,158282.51508868643
1534,120901.47226074057
1535,151629.45969059318
1536,109515.55016079715
1537,67474.43285152418
1538,147349.94428165577
1539,194984.85434839455
1540,95787.55929383376
1541,138232.37255759345
1542,145910.39596502433
1543,194281.54709054073
1544,87486.61271833678
1545,114547.61394458033
1546,134247.19346704482
1547,129669.33996099755
1548,139450.69022076647
1549,119425.50038412647
1550,134594.99129156713
1551,110054.89878278947
1552,140116.61980561732
1553,140291.66603993188
1554,126133.29525772552
1555,162491.3293488608
1556,88236.84683332448
1557,110806.41400977495
1558,102382.1048598211
1559,62438.436661679974
1560,140822.34617147196
1561,124229.95232938803
1562,132236.76194356362
1563,119366.79360753606
1564,171463.94123594646
1565,153653.27219765596
1566,243670.94155503952
1567,79057.03978482325
1568,224465.82637132224
1569,130381.8935544771
1570,134764.98613282948
1571,129021.03229309598
1572,146457.39847770229
1573,264145.36675117846
1574,125421.10065069684
1575,234641.81735275028
1576,241925.92032801246
1577,197468.45689256312
1578,141369.94908955737
1579,146300.259197297
1580,192376.30990425718
1581,157558.95969348255
1582,125698.75441832592
1583,311012.0349544774
1584,217239.09097527465
1585,140334.20648650735
1586,66133.91508788081
1587,96671.21148250598
1588,148721.72672968407
1589,100697.17587801437
1590,139289.56709867815
1591,96746.21405084677
1592,112910.62170911093
1593,118102.32685202056
1594,134219.11778531907
1595,103700.98146632934
1596,236066.8699016099
1597,194160.1026485162
1598,208918.211034289
1599,171692.91704711362
1600,166840.75200535305
1601,71360.25331669433
1602,108607.6350348259
1603,69222.68690222446
1604,265921.8877444564
1605,244868.47655146383
1606,176332.6753152995
1607,175533.7145757628
1608,212743.3873572821
1609,192595.16631329112
1610,151605.74572385132
1611,135460.06516246306
1612,175835.69008976902
1613,165714.63396853252
1614,123137.94884376478
1615,91882.26410126711
1616,78268.86880529583
1617,93218.1830418515
1618,127095.92886750522
1619,140718.80089714195
1620,165381.81486730019
1621,140938.98870618863
1622,140364.37173349678
1623,276332.92791547364
1624,209205.30903816436
1625,116171.04214780708
1626,166680.880327658
1627,190455.14436015036
1628,292707.10415461793
1629,173942.6295474051
1630,376851.4272990334
1631,223248.07626567883
1632,243435.3202029857
1633,164114.12576264408
1634,181372.43915283878
1635,171641.70853765254
1636,155092.65843542342
1637,193062.68754886359
1638,177690.70719519586
1639,181973.32226056588
1640,260770.30592926394
1641,179230.54301358954
1642,231874.86638643863
1643,214863.90371943888
1644,238067.03532508019
1645,223329.8919622622
1646,157582.50700475977
1647,156550.1332511552
1648,131273.35714415647
1649,139555.13511834596
1650,114538.65130712144
1651,126852.16123414862
1652,98605.09383232688
1653,102817.55551601105
1654,144562.86879399684
1655,149868.86549315217
1656,142108.27410375382
1657,145530.50311346704
1658,142775.16848453807
1659,127745.00112494195
1660,148462.0609126479
1661,445267.760304718
1662,414138.56447106035
1663,373952.5520464578
1664,570491.9252956017
1665,300633.3067763724
1666,315946.03695345967
1667,372599.5088815847
1668,330842.5919063725
1669,301761.9243505646
1670,339388.7279292591
1671,253825.4941597587
1672,409567.04301270354
1673,279514.83766795055
1674,244502.29269218314
1675,205660.44197809134
1676,201836.90334070678
1677,220423.4382092457
1678,474209.6469887495
1679,362917.80770386284
1680,332624.14455399156
1681,253335.93694756605
1682,290750.2677646364
1683,194427.73862064205
1684,176123.2928283309
1685,179302.8641236373
1686,176232.92422193245
1687,170873.75331142158
1688,194645.2498765109
1689,197604.15121253172
1690,194773.87112825722
1691,183143.06550533892
1692,253726.72100451996
1693,164733.13844930095
1694,179278.58376874498
1695,161463.38663317604
1696,256883.31125731592
1697,167360.79432872732
1698,358585.1570153335
1699,322040.2533130904
1700,244114.7044425489
1701,267791.62489575706
1702,257481.11386230352
1703,261647.87697542162
1704,292855.3516996245
1705,238450.9823664256
1706,449300.9796470198
1707,211019.18057882867
1708,204688.4001182798
1709,272903.41496071965
1710,220175.26349939278
1711,260352.8369025254
1712,265981.544346699
1713,270687.9686414976
1714,225259.74891417526
1715,200968.85473073125
1716,190395.9711641326
1717,179922.140338314
1718,142386.6224317212
1719,206424.57763644648
1720,253490.59585516964
1721,165719.01110132888
1722,129332.99365899967
1723,155698.3188160878
1724,214696.01919882413
1725,224740.48943301817
1726,189444.41846871877
1727,155114.37657774266
1728,172157.36986473747
1729,159363.49729404863
1730,160092.17465304703
1731,125737.65334219742
1732,120327.47290760791
1733,114213.4073807144
1734,122632.82038370926
1735,130420.05644976434
1736,113477.51691593067
1737,313886.5946127
1738,254276.33240965256
1739,255245.2347805768
1740,227057.02059631326
1741,200076.9661494758
1742,166921.23246912975
1743,171525.86978934653
1744,315417.46877510956
1745,215279.1407821855
1746,197293.99131606595
1747,216169.44609399856
1748,231014.00268839748
1749,148052.73887944245
1750,130171.55089865366
1751,259217.37698159655
1752,116583.52932090127
1753,153707.7903109662
1754,197854.90314006797
1755,162784.10181403163
1756,131625.9070949355
1757,121437.79480351467
