Id,SalePrice
1461,115698.38995224031
1462,162558.29393254366
1463,182759.99010438408
1464,201339.825502817
1465,199688.20711373613
1466,168022.18544532603
1467,182580.37203478414
1468,161231.9186935461
1469,190560.40787122212
1470,120945.17192938799
1471,202521.5464793722
1472,97160.28957622618
1473,97289.4563480286
1474,155958.87446179552
1475,119382.3657981138
1476,360602.1055068908
1477,254311.2991693327
1478,283466.3706010282
1479,268019.0829678244
1480,455555.03793004114
1481,308146.0349872012
1482,215385.6884714038
1483,180895.15993254827
1484,163943.42298937458
1485,178542.22964928267
1486,203728.58978572924
1487,316493.2980540371
1488,241153.76007094406
1489,196935.94750932444
1490,231492.53647086292
1491,200039.17965282535
1492,90429.16352148922
1493,173141.71121768712
1494,305496.8004474054
1495,297856.9859196776
1496,234416.39449261702
1497,179786.45046508353
1498,156841.72000812195
1499,154791.42972681517
1500,150757.0446264245
1501,160946.75416241674
1502,142405.79095561604
1503,303212.6700833968
1504,230518.31632146786
1505,217249.2068099189
1506,189947.72120542507
1507,257794.66244943574
1508,193530.6815601072
1509,160412.3678847434
1510,140591.8438909174
1511,144193.41883989298
1512,182890.9709696884
1513,148997.76902872042
1514,149247.2096778648
1515,204957.98296383626
1516,147630.24190986902
1517,174149.5471085118
1518,131232.86453507454
1519,220261.0469162294
1520,129871.87695210503
1521,133233.03788350156
1522,174497.789797754
1523,116374.484241841
1524,121789.56836646628
1525,121101.6434581152
1526,110613.47354784247
1527,108342.16874073603
1528,142562.83391790686
1529,155048.35453457382
1530,200481.4784436121
1531,105458.09986895334
1532,100490.13609984925
1533,163688.90598864947
1534,117554.31807551387
1535,147775.03759298826
1536,106254.86383776773
1537,65851.84825170593
1538,142252.60948421262
1539,199501.92636357606
1540,93375.26573782618
1541,131250.45336044222
1542,139712.44571732235
1543,190003.78308219716
1544,90919.9795768436
1545,115535.48451240845
1546,131129.58043078778
1547,129950.10287688408
1548,142817.25390737777
1549,120535.27854880306
1550,137538.3166877692
1551,111436.51959183665
1552,135585.36932925278
1553,140442.90279755177
1554,122549.96505176093
1555,155085.9513976758
1556,77001.6787739044
1557,111575.14213037514
1558,96817.6089715716
1559,59594.81225667354
1560,140966.1669792109
1561,121607.72682286642
1562,129140.09617569711
1563,114917.98207566536
1564,174440.68028661297
1565,151974.73606000483
1566,231399.437577928
1567,78284.15976266797
1568,213122.30728370414
1569,132180.7754742543
1570,134041.0774541231
1571,132715.53314828937
1572,149722.65190008294
1573,279775.89498224296
1574,123033.23149607441
1575,227239.13126881275
1576,250687.13113642388
1577,209848.76196320014
1578,143400.5063020155
1579,143643.51524135363
1580,189104.75805344767
1581,153375.9433408828
1582,126423.41298296442
1583,316861.2288504901
1584,219149.84386487852
1585,141110.57645873702
1586,67580.0584385791
1587,96635.73508775212
1588,152399.91273008691
1589,97845.25916217812
1590,142407.1177762959
1591,99118.63603622688
1592,110126.35925465188
1593,123078.47214968938
1594,151988.80087164592
1595,102194.4247942699
1596,227365.98432320548
1597,186295.46299145237
1598,210009.62595945655
1599,172085.8465060297
1600,163935.61615281936
1601,74009.77601666335
1602,107418.24385512347
1603,70850.85267982926
1604,275816.51132440957
1605,244689.55042347754
1606,182639.5977075114
1607,174354.91304123684
1608,220630.5170228386
1609,196822.7889394147
1610,158449.64349861423
1611,135098.88061962763
1612,180034.63990550008
1613,166395.48634562374
1614,118378.68569225445
1615,90848.12636921948
1616,75817.91945418317
1617,91182.8670190174
1618,122200.11828097832
1619,147130.47905667845
1620,155904.49838084058
1621,140178.22216487228
1622,142720.91919468401
1623,274926.5673414113
1624,208242.68582731322
1625,114085.39755617072
1626,169871.7436173308
1627,189245.83173220837
1628,302660.5495806286
1629,174176.67622092093
1630,399938.46097123274
1631,221877.03866172067
1632,244504.57961949805
1633,163363.01024438435
1634,180953.14236732814
1635,171773.4367247891
1636,153720.06108379675
1637,192761.34863592594
1638,180264.85465000372
1639,186955.465117507
1640,273726.77335143345
1641,179084.9334459672
1642,229893.367616574
1643,207465.73755305138
1644,232240.4751437228
1645,239937.03332591668
1646,155581.18889845433
1647,158228.2414084454
1648,129329.81831887046
1649,134430.2457408883
1650,114621.84938129665
1651,124446.46108938727
1652,96478.53806185648
1653,102577.84252043253
1654,145040.932531756
1655,151882.32689322066
1656,142081.06493091446
1657,146142.48160877803
1658,142685.58259726563
1659,127537.64621787236
1660,145655.50056183393
1661,455935.569809557
1662,420210.53527273796
1663,384851.33966607915
1664,582328.181132467
1665,306145.87612277176
1666,316955.9348392461
1667,383612.54926613736
1668,337473.7915123655
1669,302337.23552852526
1670,347289.2790526918
1671,252649.85536144863
1672,414845.1474304453
1673,279482.728103795
1674,248086.96422126907
1675,206673.72251332534
1676,202085.00469275087
1677,222376.30336579878
1678,467637.4966689031
1679,360341.7597827053
1680,325166.9908518326
1681,256738.20820285633
1682,287921.97633397137
1683,192210.5277498172
1684,177786.78369021727
1685,183188.7993941554
1686,170904.16418201374
1687,173803.85985421942
1688,197304.59898096498
1689,200751.050168151
1690,195132.04210929503
1691,182411.20426949533
1692,257417.102690424
1693,165237.82255805135
1694,177810.96486344034
1695,160775.30659306777
1696,262418.86958031147
1697,168986.73203693904
1698,370901.3278866033
1699,338686.26687632257
1700,245029.0217168711
1701,266553.47985484445
1702,263849.8685523218
1703,262577.9801803001
1704,299228.1814783825
1705,235224.99480510555
1706,464161.8270682488
1707,207197.7685253305
1708,208050.16430173945
1709,274962.34124575707
1710,215771.27692780958
1711,259744.63966412356
1712,262295.40241215925
1713,278018.7132867626
1714,224403.70126647476
1715,196027.76704789718
1716,194363.12623201596
1717,177813.7528066382
1718,146009.20140289317
1719,211595.19880671034
1720,265824.4512921037
1721,163413.99008147998
1722,132244.60013993646
1723,156773.26925004192
1724,219112.1684271183
1725,225491.14834413497
1726,191466.47373942978
1727,157041.4777363188
1728,171953.33052577174
1729,162960.68193480404
1730,174470.6964727994
1731,127041.2017801768
1732,115519.25326197708
1733,113688.70687156003
1734,120714.67496972416
1735,127197.07371303801
1736,113214.63639522126
1737,313828.211655485
1738,258701.49577784087
1739,256069.48160488272
1740,223186.58347545363
1741,201472.93672087023
1742,161588.4407841326
1743,164938.38787915785
1744,309104.31601959135
1745,211009.3680184109
1746,191618.26091618987
1747,223382.80566917252
1748,237458.6533507009
1749,148698.89677618456
1750,128362.22306018263
1751,257277.6207619027
1752,116717.916740313
1753,152742.85421135236
1754,196241.32655698602
1755,166001.09001596738
1756,129953.72175405062
1757,117866.35724721779
1758,148157.93454047744
1759,165497.34693115426
1760,167114.90911601044
1761,147528.74990535926
1762,182082.81975108662
1763,182219.13320325254
1764,111029.6351794194
1765,174033.56828245844
1766,192724.90760586815
1767,242546.84484630995
1768,143974.6760771782
1769,172815.683683273
1770,146779.54804232978
1771,127179.75421602435
1772,144471.23654033252
1773,134578.8821553464
1774,144060.39000638496
1775,135019.01554611724
1776,123338.34887772275
1777,105557.92502753914
1778,143096.88691628538
1779,108797.49973275494
1780,166141.89905225547
1781,131156.50093999822
1782,93418.12274157295
1783,138817.05683178335
1784,107259.91779899433
1785,127983.25791139137
1786,158220.54238090396
1787,164508.64877669577
1788,65527.42710311619
1789,104201.37130600841
1790,80558.25349927746
1791,182074.24189800772
1792,164641.18859425915
1793,129568.192431396
1794,159252.77794185778
1795,133223.49477249556
1796,119158.73665726613
1797,113160.48889565648
1798,125839.25889316866
1799,111159.8922169448
1800,126264.65045437202
1801,125873.18030415435
1802,135963.55549903098
1803,153097.23735320164
1804,150055.37958125625
1805,137538.47815760048
1806,135528.8696092108
1807,129352.01120543091
1808,121425.84634640702
1809,115293.84341268036
1810,140340.14956775063
1811,89430.11034761749
1812,96295.66444910115
1813,124794.04981848241
1814,96513.10710799578
1815,59821.52824144846
1816,97736.04749316013
1817,108131.46615197146
1818,146923.3304407588
1819,122899.75905068718
