Id,SalePrice
1461,119937.56785549229
1462,169079.06912157594
1463,172934.44642503728
1464,200429.66121522232
1465,213686.02555536645
1466,167742.34545744103
1467,179051.04630891004
1468,161772.06996831426
1469,204924.49219031754
1470,122549.66920663444
1471,201979.91565096268
1472,106019.70996824911
1473,100322.24725620146
1474,154858.26200882855
1475,134720.41579992656
1476,360997.60540450184
1477,257032.55638686093
1478,298562.9377374022
1479,274054.5424868542
1480,446490.22405162506
1481,312550.40096044797
1482,228321.310370592
1483,175342.68829246538
1484,167021.16597144204
1485,181461.37625574693
1486,201508.17563311136
1487,317727.6611133362
1488,247537.77136827132
1489,202020.86309203712
1490,218800.0804498629
1491,198111.1017139428
1492,92104.05991394735
1493,175345.56646934254
1494,294108.3404500323
1495,302156.33968115697
1496,230695.82049769486
1497,179025.01099027798
1498,166580.00630269022
1499,162794.81456714805
1500,153958.20333302036
1501,162473.87050437497
1502,155191.81179837577
1503,301915.7346544034
1504,241618.68901757288
1505,221435.74853870962
1506,176756.5118566347
1507,231736.655441893
1508,175928.25472261428
1509,161760.3113538645
1510,143833.3069142042
1511,142572.3250270221
1512,176046.8601661649
1513,138998.37481080578
1514,134335.1607026456
1515,179303.56478044993
1516,144956.05169435067
1517,176598.17248847985
1518,137322.3695313028
1519,207021.96803128897
1520,127227.89815628249
1521,127375.67338002332
1522,186096.484743671
1523,113289.36349296737
1524,119088.2316141878
1525,122556.9126663062
1526,115273.04640288891
1527,103256.70352090905
1528,140016.00177520575
1529,161250.6400441735
1530,197298.96204920262
1531,104427.646131409
1532,93160.89864251253
1533,152633.85456695154
1534,116790.22346257305
1535,145101.2309842439
1536,108591.02664609862
1537,67838.0461086104
1538,143577.97723712143
1539,179642.14193571193
1540,87904.53854223574
1541,141344.8338799507
1542,138728.56118059542
1543,182379.32187298103
1544,88750.3142535136
1545,114549.27294503593
1546,147329.13283884426
1547,137595.7906820052
1548,142269.42574522417
1549,123954.48541252209
1550,132315.2461673393
1551,109626.66142792719
1552,138088.63870763918
1553,143573.34497176678
1554,125632.43031206558
1555,161569.78174123887
1556,95022.2105786309
1557,106953.17769367549
1558,111423.76864800818
1559,61796.6170036749
1560,143556.22557675533
1561,116232.16735388854
1562,135346.1067450491
1563,125322.85759565182
1564,165621.52465198855
1565,160467.06890778508
1566,255209.23652706866
1567,83266.07974840746
1568,227058.63707097984
1569,118311.00828639901
1570,143691.6194145141
1571,127080.60026755193
1572,144206.92006821575
1573,257677.67256883244
1574,133419.1142272592
1575,245856.66883970998
1576,241865.702289014
1577,187953.25726942313
1578,138259.92845148314
1579,145241.18364777375
1580,188840.9933378992
1581,157199.9581226979
1582,129643.47673278535
1583,294984.9440182071
1584,216985.8052003534
1585,148183.78110163548
1586,65283.31017245605
1587,105070.26595610513
1588,146880.98052501568
1589,104715.61929377259
1590,144084.65663972087
1591,102412.10712882444
1592,101536.73643009087
1593,123887.85928948915
1594,109629.67399531952
1595,106077.39158472234
1596,229136.85384312423
1597,189116.17745964674
1598,207903.12195908386
1599,185119.0109059492
1600,179369.449322276
1601,71843.29516543081
1602,111682.19126530332
1603,70703.91221607369
1604,262084.19334307482
1605,241467.06688762674
1606,180187.01435843378
1607,170989.80328308447
1608,211014.87944100038
1609,192863.4406826773
1610,144863.14546887475
1611,137308.75287320948
1612,170063.0615585681
1613,165714.92846357534
1614,126004.3771886456
1615,89591.92024058806
1616,78860.50104097516
1617,90269.04206040155
1618,128075.83614793884
1619,148231.4481217872
1620,165843.46885564708
1621,140830.7275506379
1622,136908.17829307122
1623,275077.3808461795
1624,205579.65633094203
1625,122233.55789715375
1626,164946.21877119792
1627,186885.2416744447
1628,276727.3260727799
1629,169966.4301001064
1630,334912.1627702616
1631,225164.5077161622
1632,240324.32152901185
1633,167293.89681259159
1634,173948.26574798784
1635,171568.5017498914
1636,163079.28177351973
1637,184621.13889899122
1638,177806.7747313797
1639,176387.76439917582
1640,234794.92298289682
1641,169228.4528806071
1642,231741.25460582666
1643,221166.34717085556
1644,239957.14388630312
1645,209404.63869480268
1646,161598.6585191169
1647,159209.86789609195
1648,136602.3706150047
1649,142675.86322185508
1650,115935.56049937454
1651,127819.18929991017
1652,103313.93639773327
1653,106699.56134589446
1654,142865.2483773538
1655,154401.11575714964
1656,140743.66833120765
1657,143468.0566620016
1658,142724.93063756733
1659,135525.23899237477
1660,148448.0186269071
1661,421129.6378481658
1662,382787.89433937625
1663,359563.27950469666
1664,534663.5075447849
1665,311489.4518687754
1666,311758.22079911764
